population,response,percentage
b_cell,no,7.2022
b_cell,no,11.1434
b_cell,no,10.6711
b_cell,no,9.2700
b_cell,no,8.3060
b_cell,no,10.0444
b_cell,no,6.3296
b_cell,no,6.9847
b_cell,no,6.2106
b_cell,no,4.0170
b_cell,no,14.5749
b_cell,no,5.9380
b_cell,no,6.3461
b_cell,no,10.9519
b_cell,no,8.0523
b_cell,no,6.1173
b_cell,no,7.9554
b_cell,no,8.8262
b_cell,no,8.5765
b_cell,no,5.2829
b_cell,no,11.5020
b_cell,no,11.1546
b_cell,no,11.4516
b_cell,no,15.9328
b_cell,no,15.6141
b_cell,no,13.0466
b_cell,no,6.8133
b_cell,no,12.9730
b_cell,no,6.9434
b_cell,no,10.7917
b_cell,no,10.2119
b_cell,no,7.0456
b_cell,no,12.0332
b_cell,no,9.2860
b_cell,no,10.1773
b_cell,no,8.7355
b_cell,no,13.4679
b_cell,no,10.2460
b_cell,no,6.3906
b_cell,no,10.8021
b_cell,no,8.3182
b_cell,no,11.2791
b_cell,no,7.0199
b_cell,no,9.7121
b_cell,no,8.4001
b_cell,no,8.1992
b_cell,no,12.4158
b_cell,no,11.8440
b_cell,no,10.0462
b_cell,no,6.8417
b_cell,no,14.1281
b_cell,no,8.4633
b_cell,no,5.2845
b_cell,no,7.8474
b_cell,no,14.7763
b_cell,no,5.8692
b_cell,no,12.7082
b_cell,no,18.3594
b_cell,no,6.4335
b_cell,no,17.1561
b_cell,no,8.4477
b_cell,no,8.5559
b_cell,no,9.2867
b_cell,no,4.5319
b_cell,no,8.8942
b_cell,no,16.1423
b_cell,no,13.4187
b_cell,no,11.1520
b_cell,no,10.4048
b_cell,no,11.6537
b_cell,no,15.7554
b_cell,no,9.1965
b_cell,no,7.6017
b_cell,no,10.0482
b_cell,no,16.2676
b_cell,no,8.4153
b_cell,no,11.2955
b_cell,no,10.8989
b_cell,no,5.3302
b_cell,no,10.6792
b_cell,no,11.8186
b_cell,no,13.8405
b_cell,no,5.8127
b_cell,no,15.7153
b_cell,no,11.9453
b_cell,no,5.4188
b_cell,no,10.5605
b_cell,no,10.5686
b_cell,no,9.2253
b_cell,no,10.8385
b_cell,no,10.7963
b_cell,no,7.2896
b_cell,no,7.1840
b_cell,no,8.5736
b_cell,no,5.8404
b_cell,no,15.2370
b_cell,no,5.8705
b_cell,no,12.3068
b_cell,no,8.2047
b_cell,no,18.6703
b_cell,no,12.7659
b_cell,no,4.2647
b_cell,no,6.1088
b_cell,no,5.0279
b_cell,no,15.2362
b_cell,no,13.1292
b_cell,no,11.1184
b_cell,no,17.0904
b_cell,no,4.2697
b_cell,no,7.7811
b_cell,no,7.2638
b_cell,no,6.4187
b_cell,no,9.5078
b_cell,no,11.9050
b_cell,no,6.1500
b_cell,no,7.5306
b_cell,no,10.5541
b_cell,no,6.9430
b_cell,no,13.0145
b_cell,no,7.7746
b_cell,no,11.3785
b_cell,no,18.8077
b_cell,no,9.9657
b_cell,no,12.4517
b_cell,no,7.4854
b_cell,no,6.8607
b_cell,no,17.2976
b_cell,no,10.6669
b_cell,no,17.4115
b_cell,no,7.3260
b_cell,no,9.7744
b_cell,no,8.8070
b_cell,no,9.9842
b_cell,no,8.7035
b_cell,no,10.0337
b_cell,no,12.1065
b_cell,no,7.3441
b_cell,no,4.9925
b_cell,no,10.7155
b_cell,no,12.9412
b_cell,no,8.2239
b_cell,no,12.2540
b_cell,no,11.0261
b_cell,no,7.3135
b_cell,no,12.4189
b_cell,no,5.1382
b_cell,no,11.8671
b_cell,no,8.2607
b_cell,no,3.9671
b_cell,no,8.4420
b_cell,no,10.9994
b_cell,no,12.3682
b_cell,no,6.1347
b_cell,no,18.1006
b_cell,no,12.7654
b_cell,no,13.8419
b_cell,no,8.5621
b_cell,no,9.0836
b_cell,no,10.2540
b_cell,no,19.1341
b_cell,no,14.0309
b_cell,no,16.5482
b_cell,no,17.3004
b_cell,no,12.9905
b_cell,no,8.9435
b_cell,no,9.8694
b_cell,no,11.9585
b_cell,no,11.8899
b_cell,no,11.5252
b_cell,no,9.0677
b_cell,no,9.3069
b_cell,no,4.9900
b_cell,no,9.6394
b_cell,no,12.5719
b_cell,no,10.7166
b_cell,no,5.5816
b_cell,no,7.9277
b_cell,no,11.1241
b_cell,no,9.2199
b_cell,no,14.0722
b_cell,no,9.6352
b_cell,no,12.8459
b_cell,no,9.0919
b_cell,no,11.4833
b_cell,no,8.1368
b_cell,no,13.3641
b_cell,no,9.6083
b_cell,no,10.7639
b_cell,no,5.7394
b_cell,no,7.2668
b_cell,no,14.2482
b_cell,no,9.1719
b_cell,no,9.3516
b_cell,no,8.8076
b_cell,no,14.4994
b_cell,no,8.6423
b_cell,no,13.1418
b_cell,no,9.3445
b_cell,no,10.0810
b_cell,no,5.9296
b_cell,no,6.0162
b_cell,no,6.5525
b_cell,no,8.7534
b_cell,no,21.0906
b_cell,no,16.1654
b_cell,no,12.0290
b_cell,no,10.8868
b_cell,no,8.0534
b_cell,no,10.0671
b_cell,no,7.2455
b_cell,no,7.1199
b_cell,no,8.4295
b_cell,no,12.7685
b_cell,no,13.1704
b_cell,no,8.3832
b_cell,no,14.2533
b_cell,no,10.5692
b_cell,no,11.7518
b_cell,no,13.0721
b_cell,no,4.0334
b_cell,no,11.7545
b_cell,no,10.9042
b_cell,no,10.9953
b_cell,no,15.2114
b_cell,no,11.4118
b_cell,no,13.8951
b_cell,no,7.4586
b_cell,no,10.9580
b_cell,no,8.4549
b_cell,no,9.3454
b_cell,no,9.3079
b_cell,no,7.5567
b_cell,no,6.3910
b_cell,no,11.2082
b_cell,no,11.1350
b_cell,no,15.6122
b_cell,no,16.3368
b_cell,no,9.7112
b_cell,no,10.9051
b_cell,no,11.7732
b_cell,no,13.7166
b_cell,no,11.4227
b_cell,no,11.3022
b_cell,no,12.6470
b_cell,no,6.9364
b_cell,no,10.2228
b_cell,no,9.0027
b_cell,no,10.8728
b_cell,no,7.0499
b_cell,no,8.0448
b_cell,no,10.1956
b_cell,no,10.1186
b_cell,no,10.2497
b_cell,no,8.8238
b_cell,no,16.7383
b_cell,no,11.4265
b_cell,no,11.4687
b_cell,no,10.7097
b_cell,no,10.3990
b_cell,no,11.3593
b_cell,no,7.6979
b_cell,no,14.1580
b_cell,no,7.0432
b_cell,no,10.6036
b_cell,no,6.6198
b_cell,no,14.3068
b_cell,no,10.6043
b_cell,no,6.7639
b_cell,no,6.9746
b_cell,no,9.8909
b_cell,no,9.2614
b_cell,no,9.7582
b_cell,no,8.3759
b_cell,no,8.9671
b_cell,no,8.3940
b_cell,no,5.8541
b_cell,no,10.4826
b_cell,no,11.0873
b_cell,no,5.0118
b_cell,no,8.9567
b_cell,no,8.5864
b_cell,no,5.2448
b_cell,no,8.8596
b_cell,no,13.8783
b_cell,no,17.3194
b_cell,no,12.5502
b_cell,no,15.2247
b_cell,no,13.0122
b_cell,no,13.5815
b_cell,no,10.5058
b_cell,no,6.8145
b_cell,no,6.9565
b_cell,no,10.8839
b_cell,no,5.5766
b_cell,no,9.1129
b_cell,no,10.2985
b_cell,no,10.9247
b_cell,no,9.1808
b_cell,no,12.9641
b_cell,no,5.2876
b_cell,no,13.0540
b_cell,no,13.8265
b_cell,no,11.7371
b_cell,no,8.9502
b_cell,no,13.9331
b_cell,no,12.9693
b_cell,no,4.5785
b_cell,no,11.8418
b_cell,no,6.4122
b_cell,no,5.1215
b_cell,no,9.2774
b_cell,no,10.5313
b_cell,no,9.1453
b_cell,no,5.8076
b_cell,no,12.6745
b_cell,no,12.5917
b_cell,no,11.5533
b_cell,no,11.1281
b_cell,no,16.8050
b_cell,no,11.4543
b_cell,no,8.2560
b_cell,no,5.7537
b_cell,no,9.0408
b_cell,no,8.9982
b_cell,no,9.9345
b_cell,no,7.2866
b_cell,no,16.5015
b_cell,no,10.7188
b_cell,no,9.0097
b_cell,no,9.4109
b_cell,no,13.0996
b_cell,no,12.5631
b_cell,no,11.2086
b_cell,no,10.6371
b_cell,no,10.0405
b_cell,no,8.2335
b_cell,no,10.7598
b_cell,no,4.8341
b_cell,no,7.0940
b_cell,no,8.8487
b_cell,no,11.2599
b_cell,no,8.8763
b_cell,no,8.9510
b_cell,no,13.7398
b_cell,no,14.7241
b_cell,no,10.2794
b_cell,no,5.1684
b_cell,no,6.1224
b_cell,no,5.5802
b_cell,no,11.5939
b_cell,no,12.7262
b_cell,no,6.7392
b_cell,no,9.3213
b_cell,no,10.5489
b_cell,no,5.5122
b_cell,no,13.0233
b_cell,no,11.7605
b_cell,no,18.8433
b_cell,no,7.3493
b_cell,no,14.0453
b_cell,no,11.1159
b_cell,no,6.2751
b_cell,no,9.4094
b_cell,no,7.0642
b_cell,no,10.0639
b_cell,no,9.9885
b_cell,no,10.4148
b_cell,no,8.7680
b_cell,no,9.7397
b_cell,no,7.8902
b_cell,no,7.6066
b_cell,no,5.7728
b_cell,no,4.6787
b_cell,no,5.6536
b_cell,no,10.2948
b_cell,no,10.0599
b_cell,no,11.3369
b_cell,no,12.0719
b_cell,no,15.3727
b_cell,no,8.8246
b_cell,no,8.4049
b_cell,no,12.4081
b_cell,no,5.5642
b_cell,no,9.1014
b_cell,no,13.0142
b_cell,no,9.8488
b_cell,no,8.8003
b_cell,no,10.4649
b_cell,no,13.4267
b_cell,no,9.1918
b_cell,no,5.9301
b_cell,no,14.3179
b_cell,no,13.7861
b_cell,no,11.4131
b_cell,no,6.1600
b_cell,no,7.3425
b_cell,no,10.1963
b_cell,no,9.9942
b_cell,no,7.8776
b_cell,no,5.5574
b_cell,no,6.9339
b_cell,no,12.8936
b_cell,no,6.4969
b_cell,no,7.6323
b_cell,no,6.7744
b_cell,no,14.5311
b_cell,no,11.9931
b_cell,no,8.3112
b_cell,no,9.6550
b_cell,no,9.4546
b_cell,no,7.3964
b_cell,no,7.6150
b_cell,no,11.8495
b_cell,no,5.8839
b_cell,no,9.0313
b_cell,no,7.4930
b_cell,no,11.5882
b_cell,no,12.8722
b_cell,no,14.9228
b_cell,no,12.8870
b_cell,no,9.1443
b_cell,no,10.3890
b_cell,no,6.8379
b_cell,no,13.8209
b_cell,no,7.2361
b_cell,no,7.8904
b_cell,no,12.4183
b_cell,no,12.0665
b_cell,no,10.7879
b_cell,no,3.7345
b_cell,no,6.1720
b_cell,no,18.3719
b_cell,no,9.5533
b_cell,no,10.6878
b_cell,no,13.2239
b_cell,no,11.2686
b_cell,no,10.9765
b_cell,no,8.9954
b_cell,no,17.4545
b_cell,no,9.0043
b_cell,no,17.7036
b_cell,no,15.6025
b_cell,no,11.9619
b_cell,no,10.5053
b_cell,no,11.3741
b_cell,no,7.2569
b_cell,no,10.7946
b_cell,no,15.1873
b_cell,no,11.1292
b_cell,no,11.0406
b_cell,no,11.5378
b_cell,no,9.8240
b_cell,no,7.2781
b_cell,no,7.9378
b_cell,no,11.6977
b_cell,no,9.2077
b_cell,no,11.7376
b_cell,no,10.5000
b_cell,no,8.9599
b_cell,no,11.8134
b_cell,no,9.8181
b_cell,no,11.8038
b_cell,no,11.8106
b_cell,no,8.1488
b_cell,no,13.2150
b_cell,no,14.7778
b_cell,no,13.1189
b_cell,no,9.5525
b_cell,no,9.4504
b_cell,no,9.3985
b_cell,no,10.9627
b_cell,no,9.6863
b_cell,no,9.9617
b_cell,no,6.0750
b_cell,no,12.5464
b_cell,no,5.4281
b_cell,no,10.4406
b_cell,no,15.5884
b_cell,no,6.7464
b_cell,no,9.0046
b_cell,no,6.7286
b_cell,no,8.2234
b_cell,no,10.3441
b_cell,no,8.0151
b_cell,no,11.2353
b_cell,no,9.1413
b_cell,no,4.8539
b_cell,no,8.9053
b_cell,no,8.2442
b_cell,no,11.8523
b_cell,no,7.2158
b_cell,no,11.1085
b_cell,no,8.9004
b_cell,no,9.1939
b_cell,no,7.8873
b_cell,no,7.9414
b_cell,no,9.8283
b_cell,no,8.5075
b_cell,no,8.4943
b_cell,no,8.8907
b_cell,no,7.6000
b_cell,no,8.0143
b_cell,no,8.2073
b_cell,no,10.1107
b_cell,no,11.9100
b_cell,no,20.7824
b_cell,no,7.9666
b_cell,no,9.9526
b_cell,no,7.5977
b_cell,no,10.2036
b_cell,no,9.3452
b_cell,no,6.9370
b_cell,no,9.7145
b_cell,no,10.5263
b_cell,no,7.6441
b_cell,no,8.3792
b_cell,no,6.5537
b_cell,no,8.5820
b_cell,no,7.7512
b_cell,no,4.3329
b_cell,no,13.6221
b_cell,no,8.3025
b_cell,no,12.4303
b_cell,no,7.9736
b_cell,no,16.2826
b_cell,no,11.1996
b_cell,no,4.6619
b_cell,no,13.5744
b_cell,no,5.8991
b_cell,no,10.6407
b_cell,no,8.7984
b_cell,no,10.0945
b_cell,no,2.0608
b_cell,no,3.7949
b_cell,no,12.8039
b_cell,no,16.8366
b_cell,no,7.3826
b_cell,no,7.9192
b_cell,no,10.6059
b_cell,no,10.0894
b_cell,no,11.9099
b_cell,no,13.4236
b_cell,no,8.2967
b_cell,no,16.2353
b_cell,no,9.7884
b_cell,no,12.9083
b_cell,no,7.9984
b_cell,no,4.8031
b_cell,no,7.3711
b_cell,no,11.7420
b_cell,no,4.7441
b_cell,no,11.7357
b_cell,no,9.2429
b_cell,no,11.3191
b_cell,no,12.2568
b_cell,no,12.4290
b_cell,no,9.1418
b_cell,no,7.0492
b_cell,no,14.9173
b_cell,no,9.7601
b_cell,no,7.2798
b_cell,no,12.2434
b_cell,no,8.7978
b_cell,no,7.1397
b_cell,no,6.8939
b_cell,no,13.6114
b_cell,no,8.1298
b_cell,no,6.1826
b_cell,no,9.5623
b_cell,no,9.6853
b_cell,no,10.5183
b_cell,no,5.0841
b_cell,no,12.5452
b_cell,no,10.7382
b_cell,no,7.5464
b_cell,no,13.5516
b_cell,no,18.4626
b_cell,no,5.6230
b_cell,no,12.3056
b_cell,no,7.6993
b_cell,no,10.6920
b_cell,no,13.5348
b_cell,no,10.6334
b_cell,no,6.6292
b_cell,no,10.2206
b_cell,no,6.1870
b_cell,no,9.2781
b_cell,no,10.9270
b_cell,no,8.5248
b_cell,no,13.1340
b_cell,no,16.0936
b_cell,no,9.8817
b_cell,no,9.6885
b_cell,no,10.3269
b_cell,no,9.5272
b_cell,no,9.1106
b_cell,no,5.4762
b_cell,no,12.8711
b_cell,no,12.6014
b_cell,no,21.3001
b_cell,no,16.4112
b_cell,no,6.2560
b_cell,no,9.7361
b_cell,no,10.5873
b_cell,no,11.2177
b_cell,no,10.3982
b_cell,no,7.0251
b_cell,no,6.3801
b_cell,no,10.8309
b_cell,no,5.6324
b_cell,no,12.0973
b_cell,no,7.3394
b_cell,no,4.8849
b_cell,no,9.2667
b_cell,no,3.0802
b_cell,no,8.5865
b_cell,no,8.7119
b_cell,no,5.3952
b_cell,no,16.7984
b_cell,no,10.9705
b_cell,no,10.9002
b_cell,no,10.5517
b_cell,no,8.2786
b_cell,no,13.2492
b_cell,no,13.1396
b_cell,no,9.3443
b_cell,no,11.0234
b_cell,no,4.2464
b_cell,no,20.2834
b_cell,no,8.9402
b_cell,no,6.1893
b_cell,no,10.8138
b_cell,no,7.8019
b_cell,no,8.5456
b_cell,no,15.1057
b_cell,no,13.7658
b_cell,no,6.5846
b_cell,no,7.6590
b_cell,no,5.1428
b_cell,no,9.8370
b_cell,no,10.1415
b_cell,no,11.5057
b_cell,no,9.9762
b_cell,no,9.0890
b_cell,no,6.5462
b_cell,no,7.8243
b_cell,no,10.1274
b_cell,no,4.5557
b_cell,no,5.6776
b_cell,no,10.3651
b_cell,no,9.5301
b_cell,no,9.1070
b_cell,no,12.9946
b_cell,no,7.8728
b_cell,no,9.7295
b_cell,no,13.7712
b_cell,no,13.1103
b_cell,no,14.1876
b_cell,no,13.4420
b_cell,no,10.4141
b_cell,no,12.9580
b_cell,no,12.6710
b_cell,no,10.6138
b_cell,no,8.2249
b_cell,no,9.7442
b_cell,no,16.6814
b_cell,no,9.0807
b_cell,no,11.3186
b_cell,no,12.9156
b_cell,no,11.9407
b_cell,no,13.2089
b_cell,no,13.3519
b_cell,no,7.6720
b_cell,no,3.9327
b_cell,no,10.6963
b_cell,no,6.7892
b_cell,no,12.3126
b_cell,no,12.7608
b_cell,no,14.5882
b_cell,no,7.2732
b_cell,no,8.6879
b_cell,no,10.0094
b_cell,no,8.1132
b_cell,no,9.0344
b_cell,no,5.6040
b_cell,no,9.1148
b_cell,no,5.7548
b_cell,no,9.9574
b_cell,no,12.8993
b_cell,no,9.1179
b_cell,no,6.2031
b_cell,no,19.4189
b_cell,no,7.7919
b_cell,no,14.1796
b_cell,no,3.7721
b_cell,no,9.2646
b_cell,no,10.4995
b_cell,no,12.6315
b_cell,no,4.8700
b_cell,no,7.6230
b_cell,no,8.2971
b_cell,no,8.7786
b_cell,no,6.1829
b_cell,no,16.0874
b_cell,no,8.0537
b_cell,no,15.9274
b_cell,no,10.2121
b_cell,no,6.0727
b_cell,no,7.4938
b_cell,no,10.8069
b_cell,no,9.0406
b_cell,no,9.5350
b_cell,no,5.6494
b_cell,no,5.2914
b_cell,no,10.8057
b_cell,no,10.9016
b_cell,no,13.7333
b_cell,no,9.8806
b_cell,no,6.5445
b_cell,no,13.3356
b_cell,no,10.7579
b_cell,no,11.0827
b_cell,no,9.4333
b_cell,no,8.5185
b_cell,no,6.7289
b_cell,no,11.8827
b_cell,no,6.1379
b_cell,no,10.1437
b_cell,no,6.5957
b_cell,no,10.4080
b_cell,no,11.7074
b_cell,no,8.1764
b_cell,no,7.5647
b_cell,no,7.8918
b_cell,no,12.5854
b_cell,no,9.9113
b_cell,no,9.1483
b_cell,no,9.1448
b_cell,no,11.1614
b_cell,no,6.1603
b_cell,no,7.7847
b_cell,no,9.7243
b_cell,no,12.9854
b_cell,no,8.6916
b_cell,no,6.1252
b_cell,no,5.9956
b_cell,no,6.1629
b_cell,no,13.4842
b_cell,no,7.4183
b_cell,no,13.7407
b_cell,no,12.0209
b_cell,no,9.6213
b_cell,no,13.7453
b_cell,no,9.7688
b_cell,no,9.7825
b_cell,no,11.0163
b_cell,no,8.1678
b_cell,no,6.9772
b_cell,no,8.8764
b_cell,no,8.9474
b_cell,no,7.8896
b_cell,no,10.6573
b_cell,no,10.8865
b_cell,no,11.6556
b_cell,no,8.5323
b_cell,no,13.1890
b_cell,no,10.9650
b_cell,no,14.7162
b_cell,no,15.9743
b_cell,no,4.8725
b_cell,no,6.2922
b_cell,no,16.3064
b_cell,no,10.2218
b_cell,no,13.1786
b_cell,no,7.6422
b_cell,no,8.8370
b_cell,no,16.8162
b_cell,no,10.3464
b_cell,no,11.2484
b_cell,no,11.2659
b_cell,no,7.7173
b_cell,no,8.9813
b_cell,no,7.6648
b_cell,no,10.3765
b_cell,no,12.8127
b_cell,no,14.7678
b_cell,no,10.1264
b_cell,no,6.0944
b_cell,no,10.1788
b_cell,no,8.9284
b_cell,no,10.0418
b_cell,no,13.8516
b_cell,no,12.0107
b_cell,no,13.6324
b_cell,no,4.6922
b_cell,no,11.2926
b_cell,no,7.8344
b_cell,no,11.2979
b_cell,no,11.4569
b_cell,no,8.6334
b_cell,no,6.8347
b_cell,no,9.7587
b_cell,no,8.5988
b_cell,no,11.9036
b_cell,no,8.3398
b_cell,no,10.1233
b_cell,no,8.4260
b_cell,no,12.9135
b_cell,no,10.9155
b_cell,no,10.2630
b_cell,no,11.2704
b_cell,no,7.7781
b_cell,no,9.7181
b_cell,no,8.3919
b_cell,no,9.9562
b_cell,no,8.5133
b_cell,no,10.7030
b_cell,no,11.2679
b_cell,no,4.9140
b_cell,no,9.4120
b_cell,no,10.3998
b_cell,no,14.3612
b_cell,no,8.6927
b_cell,no,14.6987
b_cell,no,8.8725
b_cell,no,12.0803
b_cell,no,2.8279
b_cell,no,12.4717
b_cell,no,14.2753
b_cell,no,13.6986
b_cell,no,6.1776
b_cell,no,8.5689
b_cell,no,14.1061
b_cell,no,5.3418
b_cell,no,10.2821
b_cell,no,13.0066
b_cell,no,8.6503
b_cell,no,8.3669
b_cell,no,9.8149
b_cell,no,9.9846
b_cell,no,7.6967
b_cell,no,9.6923
b_cell,no,7.9519
b_cell,no,9.4667
b_cell,no,6.2818
b_cell,no,16.3333
b_cell,no,7.7023
b_cell,no,12.0013
b_cell,no,8.8524
b_cell,no,4.6974
b_cell,no,11.8527
b_cell,no,7.8735
b_cell,no,8.7892
b_cell,no,12.0009
b_cell,no,10.5723
b_cell,no,8.2870
b_cell,no,7.7084
b_cell,no,18.2406
b_cell,no,6.6770
b_cell,no,6.3394
b_cell,no,10.4744
b_cell,no,8.9266
b_cell,no,8.8308
b_cell,no,10.7459
b_cell,no,16.5305
b_cell,no,10.1384
b_cell,no,11.1739
b_cell,no,10.5918
b_cell,no,12.9442
b_cell,no,11.7362
b_cell,no,7.8166
b_cell,no,7.8237
b_cell,no,11.2280
b_cell,no,9.5720
b_cell,no,9.1199
b_cell,no,10.9585
b_cell,no,6.3137
b_cell,no,6.8521
b_cell,no,4.5993
b_cell,no,13.2493
b_cell,no,8.7720
b_cell,no,6.5386
b_cell,no,19.4937
b_cell,no,4.8484
b_cell,no,8.7716
b_cell,no,14.6638
cd4_t_cell,yes,35.2809
cd4_t_cell,yes,31.7405
cd4_t_cell,yes,36.0682
cd4_t_cell,yes,37.4920
cd4_t_cell,yes,34.1886
cd4_t_cell,yes,22.6203
cd4_t_cell,yes,34.8141
cd4_t_cell,yes,27.3820
cd4_t_cell,yes,32.1629
cd4_t_cell,yes,31.6576
cd4_t_cell,yes,33.9155
cd4_t_cell,yes,40.3369
cd4_t_cell,yes,34.3909
cd4_t_cell,yes,32.6605
cd4_t_cell,yes,26.1315
cd4_t_cell,yes,31.5008
cd4_t_cell,yes,29.7039
cd4_t_cell,yes,24.5866
cd4_t_cell,yes,29.6547
cd4_t_cell,yes,35.4219
cd4_t_cell,yes,27.0565
cd4_t_cell,yes,24.6689
cd4_t_cell,yes,35.8191
cd4_t_cell,yes,32.2634
cd4_t_cell,yes,19.5384
cd4_t_cell,yes,25.4452
cd4_t_cell,yes,37.4264
cd4_t_cell,yes,30.5803
cd4_t_cell,yes,26.3008
cd4_t_cell,yes,32.5976
cd4_t_cell,yes,34.5165
cd4_t_cell,yes,31.9396
cd4_t_cell,yes,32.5354
cd4_t_cell,yes,26.6618
cd4_t_cell,yes,24.3466
cd4_t_cell,yes,31.7988
cd4_t_cell,yes,29.3507
cd4_t_cell,yes,22.9878
cd4_t_cell,yes,36.0462
cd4_t_cell,yes,28.8597
cd4_t_cell,yes,24.3921
cd4_t_cell,yes,37.8364
cd4_t_cell,yes,27.1460
cd4_t_cell,yes,31.9820
cd4_t_cell,yes,30.9918
cd4_t_cell,yes,31.8722
cd4_t_cell,yes,33.9614
cd4_t_cell,yes,29.5294
cd4_t_cell,yes,27.1661
cd4_t_cell,yes,27.2311
cd4_t_cell,yes,35.7137
cd4_t_cell,yes,38.8115
cd4_t_cell,yes,32.3784
cd4_t_cell,yes,36.9834
cd4_t_cell,yes,24.3581
cd4_t_cell,yes,28.5804
cd4_t_cell,yes,35.0964
cd4_t_cell,yes,27.1092
cd4_t_cell,yes,29.2605
cd4_t_cell,yes,29.3964
cd4_t_cell,yes,20.7808
cd4_t_cell,yes,30.1758
cd4_t_cell,yes,31.3061
cd4_t_cell,yes,28.5531
cd4_t_cell,yes,41.1332
cd4_t_cell,yes,38.1378
cd4_t_cell,yes,31.6910
cd4_t_cell,yes,17.1766
cd4_t_cell,yes,27.2672
cd4_t_cell,yes,34.9789
cd4_t_cell,yes,31.3382
cd4_t_cell,yes,43.0707
cd4_t_cell,yes,21.5310
cd4_t_cell,yes,35.5530
cd4_t_cell,yes,35.4356
cd4_t_cell,yes,39.1011
cd4_t_cell,yes,22.2977
cd4_t_cell,yes,23.2422
cd4_t_cell,yes,28.1553
cd4_t_cell,yes,25.8899
cd4_t_cell,yes,28.1785
cd4_t_cell,yes,34.7149
cd4_t_cell,yes,43.8170
cd4_t_cell,yes,24.9214
cd4_t_cell,yes,29.9917
cd4_t_cell,yes,30.8310
cd4_t_cell,yes,32.6917
cd4_t_cell,yes,37.7943
cd4_t_cell,yes,40.7536
cd4_t_cell,yes,35.8402
cd4_t_cell,yes,24.2864
cd4_t_cell,yes,32.1085
cd4_t_cell,yes,25.4134
cd4_t_cell,yes,23.1601
cd4_t_cell,yes,21.8104
cd4_t_cell,yes,36.1231
cd4_t_cell,yes,23.8757
cd4_t_cell,yes,28.4311
cd4_t_cell,yes,31.8564
cd4_t_cell,yes,38.0602
cd4_t_cell,yes,35.7017
cd4_t_cell,yes,28.6227
cd4_t_cell,yes,28.0977
cd4_t_cell,yes,25.9168
cd4_t_cell,yes,35.3695
cd4_t_cell,yes,20.7864
cd4_t_cell,yes,39.0866
cd4_t_cell,yes,33.7718
cd4_t_cell,yes,19.4347
cd4_t_cell,yes,26.7606
cd4_t_cell,yes,30.6248
cd4_t_cell,yes,26.0957
cd4_t_cell,yes,32.6466
cd4_t_cell,yes,25.5376
cd4_t_cell,yes,26.3750
cd4_t_cell,yes,28.9508
cd4_t_cell,yes,28.6624
cd4_t_cell,yes,35.4290
cd4_t_cell,yes,36.3942
cd4_t_cell,yes,45.4132
cd4_t_cell,yes,29.9988
cd4_t_cell,yes,34.1935
cd4_t_cell,yes,28.5197
cd4_t_cell,yes,30.1704
cd4_t_cell,yes,35.0882
cd4_t_cell,yes,36.0511
cd4_t_cell,yes,27.7880
cd4_t_cell,yes,31.0783
cd4_t_cell,yes,34.0799
cd4_t_cell,yes,30.9327
cd4_t_cell,yes,27.7268
cd4_t_cell,yes,33.5131
cd4_t_cell,yes,46.9290
cd4_t_cell,yes,22.0838
cd4_t_cell,yes,21.9406
cd4_t_cell,yes,19.1400
cd4_t_cell,yes,33.3720
cd4_t_cell,yes,26.5372
cd4_t_cell,yes,31.9205
cd4_t_cell,yes,29.2694
cd4_t_cell,yes,26.1457
cd4_t_cell,yes,29.2331
cd4_t_cell,yes,28.1405
cd4_t_cell,yes,39.9612
cd4_t_cell,yes,29.7271
cd4_t_cell,yes,42.0428
cd4_t_cell,yes,31.9304
cd4_t_cell,yes,32.6408
cd4_t_cell,yes,35.1629
cd4_t_cell,yes,36.6575
cd4_t_cell,yes,29.6338
cd4_t_cell,yes,33.5477
cd4_t_cell,yes,29.9380
cd4_t_cell,yes,35.4043
cd4_t_cell,yes,26.7015
cd4_t_cell,yes,35.3037
cd4_t_cell,yes,30.9977
cd4_t_cell,yes,36.5944
cd4_t_cell,yes,27.1046
cd4_t_cell,yes,28.3023
cd4_t_cell,yes,31.3333
cd4_t_cell,yes,29.4728
cd4_t_cell,yes,27.7960
cd4_t_cell,yes,31.0779
cd4_t_cell,yes,23.3901
cd4_t_cell,yes,34.5461
cd4_t_cell,yes,29.9366
cd4_t_cell,yes,25.8499
cd4_t_cell,yes,26.2783
cd4_t_cell,yes,33.6083
cd4_t_cell,yes,24.4281
cd4_t_cell,yes,25.9841
cd4_t_cell,yes,37.6763
cd4_t_cell,yes,34.6300
cd4_t_cell,yes,30.8869
cd4_t_cell,yes,26.2049
cd4_t_cell,yes,28.6124
cd4_t_cell,yes,26.6035
cd4_t_cell,yes,26.1040
cd4_t_cell,yes,28.3970
cd4_t_cell,yes,36.4223
cd4_t_cell,yes,27.7076
cd4_t_cell,yes,32.9989
cd4_t_cell,yes,33.0626
cd4_t_cell,yes,31.5273
cd4_t_cell,yes,36.3828
cd4_t_cell,yes,39.6834
cd4_t_cell,yes,41.4578
cd4_t_cell,yes,27.9659
cd4_t_cell,yes,25.6709
cd4_t_cell,yes,31.4710
cd4_t_cell,yes,34.1356
cd4_t_cell,yes,22.4797
cd4_t_cell,yes,24.7319
cd4_t_cell,yes,35.7303
cd4_t_cell,yes,29.5107
cd4_t_cell,yes,33.1267
